"bg_geo_id","score","model_id","date_obtained"
"530330240002","3","11","2021-03-12"
"530330240003","3","11","2021-03-12"
"530330240004","3","11","2021-03-12"
"530330241001","3","11","2021-03-12"
"530330241002","3","11","2021-03-12"
"530330241003","3","11","2021-03-12"
"530330241004","3","11","2021-03-12"
"530330242001","3","11","2021-03-12"
"530330242002","3","11","2021-03-12"
"530330243001","3","11","2021-03-12"
"530330243002","3","11","2021-03-12"
"530330243003","3","11","2021-03-12"
"530330243004","3","11","2021-03-12"
"530330243005","3","11","2021-03-12"
"530330244001","2","11","2021-03-12"
"530330244002","3","11","2021-03-12"
"530330245001","3","11","2021-03-12"
"530330245002","3","11","2021-03-12"
"530330245003","3","11","2021-03-12"
"530330246011","3","11","2021-03-12"
"530330246012","3","11","2021-03-12"
"530330246013","3","11","2021-03-12"
"530330246021","3","11","2021-03-12"
"530330246022","3","11","2021-03-12"
"530330246023","3","11","2021-03-12"
"530330247011","3","11","2021-03-12"
"530330247012","3","11","2021-03-12"
"530330247013","3","11","2021-03-12"
"530330247021","3","11","2021-03-12"
"530330247022","3","11","2021-03-12"
"530330247023","3","11","2021-03-12"
"530330247024","3","11","2021-03-12"
"530330247025","3","11","2021-03-12"
"530330248001","3","11","2021-03-12"
"530330248002","3","11","2021-03-12"
"530330248003","3","11","2021-03-12"
"530330249011","3","11","2021-03-12"
"530330249012","3","11","2021-03-12"
"530330249013","3","11","2021-03-12"
"530330249014","3","11","2021-03-12"
"530330249021","3","11","2021-03-12"
"530330249022","3","11","2021-03-12"
"530330249023","3","11","2021-03-12"
"530330249031","3","11","2021-03-12"
"530330249032","3","11","2021-03-12"
"530330249033","3","11","2021-03-12"
"530330249034","3","11","2021-03-12"
"530330250011","3","11","2021-03-12"
"530330250012","3","11","2021-03-12"
"530330250013","3","11","2021-03-12"
"530330250014","3","11","2021-03-12"
"530330250031","2","11","2021-03-12"
"530330250032","3","11","2021-03-12"
"530330250033","3","11","2021-03-12"
"530330250034","3","11","2021-03-12"
"530330250035","3","11","2021-03-12"
"530330250051","3","11","2021-03-12"
"530330250052","3","11","2021-03-12"
"530330250061","3","11","2021-03-12"
"530330250062","3","11","2021-03-12"
"530330250063","3","11","2021-03-12"
"530330251011","3","11","2021-03-12"
"530330251012","3","11","2021-03-12"
"530330251013","3","11","2021-03-12"
"530330251014","3","11","2021-03-12"
"530330251021","3","11","2021-03-12"
"530330251022","3","11","2021-03-12"
"530330251023","3","11","2021-03-12"
"530330251024","3","11","2021-03-12"
"530330252001","3","11","2021-03-12"
"530330252002","4","11","2021-03-12"
"530330252003","3","11","2021-03-12"
"530330252004","3","11","2021-03-12"
"530330252005","3","11","2021-03-12"
"530330253011","3","11","2021-03-12"
"530330253012","3","11","2021-03-12"
"530330253013","4","11","2021-03-12"
"530330253021","3","11","2021-03-12"
"530330253022","3","11","2021-03-12"
"530330253023","4","11","2021-03-12"
"530330254001","3","11","2021-03-12"
"530330254002","4","11","2021-03-12"
"530330254003","4","11","2021-03-12"
"530330254004","3","11","2021-03-12"
"530330255001","4","11","2021-03-12"
"530330255002","3","11","2021-03-12"
"530330255003","3","11","2021-03-12"
"530330256011","3","11","2021-03-12"
"530330256012","3","11","2021-03-12"
"530330256013","3","11","2021-03-12"
"530330256021","3","11","2021-03-12"
"530330256022","3","11","2021-03-12"
"530330256023","3","11","2021-03-12"
"530330257011","3","11","2021-03-12"
"530330257012","4","11","2021-03-12"
"530330257013","4","11","2021-03-12"
"530330257014","4","11","2021-03-12"
"530330257015","3","11","2021-03-12"
"530330257021","3","11","2021-03-12"
"530330257022","3","11","2021-03-12"
"530330257023","3","11","2021-03-12"
"530330258031","3","11","2021-03-12"
"530330258032","4","11","2021-03-12"
"530330258033","4","11","2021-03-12"
"530330258041","3","11","2021-03-12"
"530330258042","3","11","2021-03-12"
"530330258043","3","11","2021-03-12"
"530330258051","3","11","2021-03-12"
"530330258052","3","11","2021-03-12"
"530330258053","3","11","2021-03-12"
"530330258061","3","11","2021-03-12"
"530330258062","4","11","2021-03-12"
"530330258063","3","11","2021-03-12"
"530330260011","3","11","2021-03-12"
"530330260012","3","11","2021-03-12"
"530330260013","3","11","2021-03-12"
"530330260014","3","11","2021-03-12"
"530330260015","3","11","2021-03-12"
"530330260021","4","11","2021-03-12"
"530330260022","3","11","2021-03-12"
"530330260023","3","11","2021-03-12"
"530330260024","3","11","2021-03-12"
"530330261001","3","11","2021-03-12"
"530330261002","4","11","2021-03-12"
"530330261003","3","11","2021-03-12"
"530330261004","4","11","2021-03-12"
"530330261005","3","11","2021-03-12"
"530330262001","4","11","2021-03-12"
"530330262002","3","11","2021-03-12"
"530330262003","3","11","2021-03-12"
"530330262004","3","11","2021-03-12"
"530330263001","3","11","2021-03-12"
"530330263002","3","11","2021-03-12"
"530330264001","3","11","2021-03-12"
"530330264002","4","11","2021-03-12"
"530330264003","3","11","2021-03-12"
"530330264004","3","11","2021-03-12"
"530330264005","3","11","2021-03-12"
"530330265001","4","11","2021-03-12"
"530330265002","4","11","2021-03-12"
"530330265003","3","11","2021-03-12"
"530330266001","3","11","2021-03-12"
"530330266002","3","11","2021-03-12"
"530330267001","3","11","2021-03-12"
"530330267002","4","11","2021-03-12"
"530330267003","2","11","2021-03-12"
"530330267004","3","11","2021-03-12"
"530330268011","3","11","2021-03-12"
"530330268012","3","11","2021-03-12"
"530330268013","3","11","2021-03-12"
"530330268014","4","11","2021-03-12"
"530330268021","4","11","2021-03-12"
"530330268022","3","11","2021-03-12"
"530330268023","3","11","2021-03-12"
"530330268024","3","11","2021-03-12"
"530330270001","3","11","2021-03-12"
"530330270002","3","11","2021-03-12"
"530330270003","3","11","2021-03-12"
"530330271001","3","11","2021-03-12"
"530330271002","3","11","2021-03-12"
"530330272001","3","11","2021-03-12"
"530330272002","4","11","2021-03-12"
"530330273001","3","11","2021-03-12"
"530330273002","4","11","2021-03-12"
"530330273003","3","11","2021-03-12"
"530330273004","3","11","2021-03-12"
"530330274001","3","11","2021-03-12"
"530330274002","3","11","2021-03-12"
"530330274003","3","11","2021-03-12"
"530330274004","3","11","2021-03-12"
"530330275001","3","11","2021-03-12"
"530330275002","3","11","2021-03-12"
"530330275003","3","11","2021-03-12"
"530330275004","3","11","2021-03-12"
"530330276001","4","11","2021-03-12"
"530330276002","4","11","2021-03-12"
"530330276003","2","11","2021-03-12"
"530330277011","2","11","2021-03-12"
"530330277012","3","11","2021-03-12"
"530330277013","3","11","2021-03-12"
"530330277014","2","11","2021-03-12"
"530330277015","3","11","2021-03-12"
"530330277021","2","11","2021-03-12"
"530330277022","2","11","2021-03-12"
"530330277023","3","11","2021-03-12"
"530330277024","2","11","2021-03-12"
"530330278001","3","11","2021-03-12"
"530330278002","2","11","2021-03-12"
"530330278003","3","11","2021-03-12"
"530330279001","3","11","2021-03-12"
"530330279002","3","11","2021-03-12"
"530330279003","3","11","2021-03-12"
"530330279004","3","11","2021-03-12"
"530330279005","3","11","2021-03-12"
"530330279006","3","11","2021-03-12"
"530330280001","4","11","2021-03-12"
"530330280002","3","11","2021-03-12"
"530330280003","3","11","2021-03-12"
"530330281001","3","11","2021-03-12"
"530330281002","4","11","2021-03-12"
"530330282001","3","11","2021-03-12"
"530330282002","4","11","2021-03-12"
"530330282003","4","11","2021-03-12"
"530330283001","3","11","2021-03-12"
"530330283002","3","11","2021-03-12"
"530330283003","3","11","2021-03-12"
"530330284021","4","11","2021-03-12"
"530330284022","3","11","2021-03-12"
"530330284023","3","11","2021-03-12"
"530330284024","4","11","2021-03-12"
"530330284031","3","11","2021-03-12"
"530330284032","3","11","2021-03-12"
"530330284033","3","11","2021-03-12"
"530330285001","3","11","2021-03-12"
"530330285002","3","11","2021-03-12"
"530330285003","3","11","2021-03-12"
"530330286001","2","11","2021-03-12"
"530330286002","2","11","2021-03-12"
"530330286003","3","11","2021-03-12"
"530330286004","3","11","2021-03-12"
"530330286005","3","11","2021-03-12"
"530330286006","3","11","2021-03-12"
"530330287001","3","11","2021-03-12"
"530330287002","3","11","2021-03-12"
"530330287003","3","11","2021-03-12"
"530330287004","3","11","2021-03-12"
"530330288011","2","11","2021-03-12"
"530330288012","3","11","2021-03-12"
"530330288013","3","11","2021-03-12"
"530330288021","3","11","2021-03-12"
"530330288022","3","11","2021-03-12"
"530330288023","4","11","2021-03-12"
"530330288024","4","11","2021-03-12"
"530330289011","3","11","2021-03-12"
"530330289012","2","11","2021-03-12"
"530330289013","3","11","2021-03-12"
"530330289014","2","11","2021-03-12"
"530330289021","4","11","2021-03-12"
"530330289022","3","11","2021-03-12"
"530330289023","3","11","2021-03-12"
"530330289024","4","11","2021-03-12"
"530330289025","4","11","2021-03-12"
"530330290011","2","11","2021-03-12"
"530330290012","3","11","2021-03-12"
"530330290013","3","11","2021-03-12"
"530330290014","3","11","2021-03-12"
"530330290031","3","11","2021-03-12"
"530330290032","3","11","2021-03-12"
"530330290033","3","11","2021-03-12"
"530330290034","4","11","2021-03-12"
"530330290035","3","11","2021-03-12"
"530330290041","3","11","2021-03-12"
"530330290042","4","11","2021-03-12"
"530330291011","3","11","2021-03-12"
"530330291012","3","11","2021-03-12"
"530330291021","3","11","2021-03-12"
"530330291022","3","11","2021-03-12"
"530330291023","3","11","2021-03-12"
"530330292031","4","11","2021-03-12"
"530330292032","3","11","2021-03-12"
"530330292041","4","11","2021-03-12"
"530330292042","4","11","2021-03-12"
"530330292043","3","11","2021-03-12"
"530330292044","4","11","2021-03-12"
"530330292051","3","11","2021-03-12"
"530330292052","4","11","2021-03-12"
"530330292053","3","11","2021-03-12"
"530330292061","4","11","2021-03-12"
"530330292062","3","11","2021-03-12"
"530330292063","4","11","2021-03-12"
"530330293031","3","11","2021-03-12"
"530330293032","3","11","2021-03-12"
"530330293033","3","11","2021-03-12"
"530330293034","3","11","2021-03-12"
"530330293035","3","11","2021-03-12"
"530330293041","3","11","2021-03-12"
"530330293042","3","11","2021-03-12"
"530330293043","3","11","2021-03-12"
"530330293044","3","11","2021-03-12"
"530330293051","3","11","2021-03-12"
"530330293052","3","11","2021-03-12"
"530330293053","3","11","2021-03-12"
"530330293054","3","11","2021-03-12"
"530330293061","3","11","2021-03-12"
"530330293062","3","11","2021-03-12"
"530330293071","3","11","2021-03-12"
"530330293072","3","11","2021-03-12"
"530330293073","3","11","2021-03-12"
"530330294031","3","11","2021-03-12"
"530330294032","3","11","2021-03-12"
"530330294033","4","11","2021-03-12"
"530330294051","3","11","2021-03-12"
"530330294052","3","11","2021-03-12"
"530330294053","3","11","2021-03-12"
"530330294054","3","11","2021-03-12"
"530330294055","3","11","2021-03-12"
"530330294061","3","11","2021-03-12"
"530330294062","3","11","2021-03-12"
"530330294071","4","11","2021-03-12"
"530330294072","3","11","2021-03-12"
"530330294073","3","11","2021-03-12"
"530330294081","3","11","2021-03-12"
"530330294082","3","11","2021-03-12"
"530330294083","3","11","2021-03-12"
"530330295021","4","11","2021-03-12"
"530330295022","3","11","2021-03-12"
"530330295023","3","11","2021-03-12"
"530330295024","3","11","2021-03-12"
"530330295031","3","11","2021-03-12"
"530330295032","3","11","2021-03-12"
"530330295033","4","11","2021-03-12"
"530330295034","4","11","2021-03-12"
"530330295035","4","11","2021-03-12"
"530330295041","4","11","2021-03-12"
"530330295042","3","11","2021-03-12"
"530330295043","4","11","2021-03-12"
"530330296011","4","11","2021-03-12"
"530330296012","3","11","2021-03-12"
"530330296013","4","11","2021-03-12"
"530330296014","3","11","2021-03-12"
"530330296015","4","11","2021-03-12"
"530330296021","3","11","2021-03-12"
"530330296022","3","11","2021-03-12"
"530330296023","3","11","2021-03-12"
"530330297001","4","11","2021-03-12"
"530330297002","3","11","2021-03-12"
"530330297003","3","11","2021-03-12"
"530330297004","3","11","2021-03-12"
"530330297005","4","11","2021-03-12"
"530330298011","4","11","2021-03-12"
"530330298012","3","11","2021-03-12"
"530330298013","3","11","2021-03-12"
"530330298014","3","11","2021-03-12"
"530330298015","3","11","2021-03-12"
"530330298021","3","11","2021-03-12"
"530330298022","3","11","2021-03-12"
"530330298023","3","11","2021-03-12"
"530330298024","3","11","2021-03-12"
"530330298025","3","11","2021-03-12"
"530330298026","4","11","2021-03-12"
"530330299011","3","11","2021-03-12"
"530330299012","3","11","2021-03-12"
"530330299013","4","11","2021-03-12"
"530330299021","3","11","2021-03-12"
"530330299022","3","11","2021-03-12"
"530330299023","3","11","2021-03-12"
"530330300031","3","11","2021-03-12"
"530330300032","3","11","2021-03-12"
"530330300033","3","11","2021-03-12"
"530330300034","3","11","2021-03-12"
"530330300035","4","11","2021-03-12"
"530330300041","4","11","2021-03-12"
"530330300042","4","11","2021-03-12"
"530330300043","4","11","2021-03-12"
"530330300044","3","11","2021-03-12"
"530330300045","3","11","2021-03-12"
"530330300046","3","11","2021-03-12"
"530330300051","4","11","2021-03-12"
"530330300052","3","11","2021-03-12"
"530330300053","4","11","2021-03-12"
"530330300061","3","11","2021-03-12"
"530330300062","3","11","2021-03-12"
"530330301001","2","11","2021-03-12"
"530330301002","3","11","2021-03-12"
"530330301003","2","11","2021-03-12"
"530330301004","3","11","2021-03-12"
"530330301005","4","11","2021-03-12"
"530330301006","3","11","2021-03-12"
"530330301007","3","11","2021-03-12"
"530330302011","3","11","2021-03-12"
"530330302012","4","11","2021-03-12"
"530330302013","3","11","2021-03-12"
"530330302014","3","11","2021-03-12"
"530330302021","3","11","2021-03-12"
"530330302022","3","11","2021-03-12"
"530330302023","3","11","2021-03-12"
"530330302024","4","11","2021-03-12"
"530330302025","3","11","2021-03-12"
"530330303041","3","11","2021-03-12"
"530330303042","4","11","2021-03-12"
"530330303051","3","11","2021-03-12"
"530330303052","3","11","2021-03-12"
"530330303053","2","11","2021-03-12"
"530330303061","3","11","2021-03-12"
"530330303062","3","11","2021-03-12"
"530330303063","3","11","2021-03-12"
"530330303064","4","11","2021-03-12"
"530330303081","3","11","2021-03-12"
"530330303082","4","11","2021-03-12"
"530330303083","3","11","2021-03-12"
"530330303084","3","11","2021-03-12"
"530330303091","3","11","2021-03-12"
"530330303092","4","11","2021-03-12"
"530330303093","3","11","2021-03-12"
"530330303094","4","11","2021-03-12"
"530330303101","3","11","2021-03-12"
"530330303102","3","11","2021-03-12"
"530330303103","3","11","2021-03-12"
"530330303104","4","11","2021-03-12"
"530330303111","3","11","2021-03-12"
"530330303112","4","11","2021-03-12"
"530330303113","3","11","2021-03-12"
"530330303114","4","11","2021-03-12"
"530330303121","3","11","2021-03-12"
"530330303122","3","11","2021-03-12"
"530330303123","4","11","2021-03-12"
"530330303124","3","11","2021-03-12"
"530330303131","3","11","2021-03-12"
"530330303132","4","11","2021-03-12"
"530330303141","3","11","2021-03-12"
"530330303142","3","11","2021-03-12"
"530330303143","2","11","2021-03-12"
"530330304011","3","11","2021-03-12"
"530330304012","3","11","2021-03-12"
"530330304013","3","11","2021-03-12"
"530330304014","3","11","2021-03-12"
"530330304015","4","11","2021-03-12"
"530330304031","2","11","2021-03-12"
"530330304032","3","11","2021-03-12"
"530330304033","3","11","2021-03-12"
"530330304041","3","11","2021-03-12"
"530330304042","3","11","2021-03-12"
"530330304043","2","11","2021-03-12"
"530330305011","3","11","2021-03-12"
"530330305012","3","11","2021-03-12"
"530330305031","3","11","2021-03-12"
"530330305032","3","11","2021-03-12"
"530330305041","3","11","2021-03-12"
"530330305042","3","11","2021-03-12"
"530330305043","4","11","2021-03-12"
"530330305044","2","11","2021-03-12"
"530330306001","3","11","2021-03-12"
"530330306002","3","11","2021-03-12"
"530330306003","3","11","2021-03-12"
"530330306004","3","11","2021-03-12"
"530330307001","3","11","2021-03-12"
"530330307002","4","11","2021-03-12"
"530330307003","3","11","2021-03-12"
"530330308011","4","11","2021-03-12"
"530330308012","4","11","2021-03-12"
"530330308013","3","11","2021-03-12"
"530330308021","3","11","2021-03-12"
"530330308022","3","11","2021-03-12"
"530330308023","3","11","2021-03-12"
"530330309011","4","11","2021-03-12"
"530330309012","3","11","2021-03-12"
"530330309021","4","11","2021-03-12"
"530330309022","3","11","2021-03-12"
"530330309023","4","11","2021-03-12"
"530330310001","3","11","2021-03-12"
"530330310002","3","11","2021-03-12"
"530330311001","4","11","2021-03-12"
"530330311002","3","11","2021-03-12"
"530330311003","3","11","2021-03-12"
"530330311004","4","11","2021-03-12"
"530330311005","3","11","2021-03-12"
"530330312021","3","11","2021-03-12"
"530330312022","4","11","2021-03-12"
"530330312023","2","11","2021-03-12"
"530330312024","3","11","2021-03-12"
"530330312025","3","11","2021-03-12"
"530330312041","3","11","2021-03-12"
"530330312042","3","11","2021-03-12"
"530330312043","2","11","2021-03-12"
"530330312044","3","11","2021-03-12"
"530330312045","3","11","2021-03-12"
"530330312051","3","11","2021-03-12"
"530330312052","4","11","2021-03-12"
"530330312053","4","11","2021-03-12"
"530330312061","4","11","2021-03-12"
"530330312062","3","11","2021-03-12"
"530330312063","4","11","2021-03-12"
"530330313011","3","11","2021-03-12"
"530330313012","3","11","2021-03-12"
"530330313021","3","11","2021-03-12"
"530330313022","3","11","2021-03-12"
"530330313023","3","11","2021-03-12"
"530330313024","4","11","2021-03-12"
"530330314001","3","11","2021-03-12"
"530330314002","3","11","2021-03-12"
"530330314003","3","11","2021-03-12"
"530330314004","3","11","2021-03-12"
"530330314005","3","11","2021-03-12"
"530330315011","3","11","2021-03-12"
"530330315012","3","11","2021-03-12"
"530330315013","3","11","2021-03-12"
"530330315021","3","11","2021-03-12"
"530330315022","2","11","2021-03-12"
"530330315023","3","11","2021-03-12"
"530330316011","3","11","2021-03-12"
"530330316012","3","11","2021-03-12"
"530330316013","3","11","2021-03-12"
"530330316031","4","11","2021-03-12"
"530330316032","3","11","2021-03-12"
"530330316033","3","11","2021-03-12"
"530330316034","3","11","2021-03-12"
"530330316041","3","11","2021-03-12"
"530330316042","3","11","2021-03-12"
"530330316043","4","11","2021-03-12"
"530330316051","3","11","2021-03-12"
"530330316052","3","11","2021-03-12"
"530330316053","3","11","2021-03-12"
"530330317031","2","11","2021-03-12"
"530330317032","3","11","2021-03-12"
"530330317033","3","11","2021-03-12"
"530330317034","3","11","2021-03-12"
"530330317035","3","11","2021-03-12"
"530330317041","3","11","2021-03-12"
"530330317042","3","11","2021-03-12"
"530330317043","4","11","2021-03-12"
"530330317051","3","11","2021-03-12"
"530330317052","3","11","2021-03-12"
"530330317053","3","11","2021-03-12"
"530330317061","3","11","2021-03-12"
"530330317062","3","11","2021-03-12"
"530330317063","3","11","2021-03-12"
"530330317064","3","11","2021-03-12"
"530330318001","3","11","2021-03-12"
"530330318002","3","11","2021-03-12"
"530330318003","2","11","2021-03-12"
"530330319031","3","11","2021-03-12"
"530330319032","3","11","2021-03-12"
"530330319033","3","11","2021-03-12"
"530330319034","3","11","2021-03-12"
"530330319035","3","11","2021-03-12"
"530330319041","3","11","2021-03-12"
"530330319042","3","11","2021-03-12"
"530330319043","3","11","2021-03-12"
"530330319061","3","11","2021-03-12"
"530330319062","3","11","2021-03-12"
"530330319071","3","11","2021-03-12"
"530330319072","2","11","2021-03-12"
"530330319073","3","11","2021-03-12"
"530330319074","3","11","2021-03-12"
"530330319075","3","11","2021-03-12"
"530330319081","3","11","2021-03-12"
"530330319082","4","11","2021-03-12"
"530330319083","3","11","2021-03-12"
"530330319091","3","11","2021-03-12"
"530330319092","3","11","2021-03-12"
"530330320021","3","11","2021-03-12"
"530330320022","3","11","2021-03-12"
"530330320031","3","11","2021-03-12"
"530330320032","3","11","2021-03-12"
"530330320033","3","11","2021-03-12"
"530330320034","3","11","2021-03-12"
"530330320051","3","11","2021-03-12"
"530330320052","3","11","2021-03-12"
"530330320053","3","11","2021-03-12"
"530330320054","3","11","2021-03-12"
"530330320055","3","11","2021-03-12"
"530330320056","3","11","2021-03-12"
"530330320061","3","11","2021-03-12"
"530330320062","3","11","2021-03-12"
"530330320063","3","11","2021-03-12"
"530330320071","3","11","2021-03-12"
"530330320072","3","11","2021-03-12"
"530330320073","3","11","2021-03-12"
"530330320081","3","11","2021-03-12"
"530330320082","3","11","2021-03-12"
"530330320083","3","11","2021-03-12"
"530330320101","3","11","2021-03-12"
"530330320102","3","11","2021-03-12"
"530330320103","3","11","2021-03-12"
"530330320104","4","11","2021-03-12"
"530330320111","3","11","2021-03-12"
"530330320112","3","11","2021-03-12"
"530330321021","3","11","2021-03-12"
"530330321022","3","11","2021-03-12"
"530330321023","3","11","2021-03-12"
"530330321024","3","11","2021-03-12"
"530330321031","3","11","2021-03-12"
"530330321032","3","11","2021-03-12"
"530330321033","4","11","2021-03-12"
"530330321034","3","11","2021-03-12"
"530330321041","3","11","2021-03-12"
"530330321042","3","11","2021-03-12"
"530330321043","3","11","2021-03-12"
"530330322031","3","11","2021-03-12"
"530330322032","3","11","2021-03-12"
"530330322033","3","11","2021-03-12"
"530330322034","3","11","2021-03-12"
"530330322071","3","11","2021-03-12"
"530330322072","3","11","2021-03-12"
"530330322073","3","11","2021-03-12"
"530330322081","3","11","2021-03-12"
"530330322082","2","11","2021-03-12"
"530330322083","3","11","2021-03-12"
"530330322084","3","11","2021-03-12"
"530330322085","3","11","2021-03-12"
"530330322101","3","11","2021-03-12"
"530330322102","3","11","2021-03-12"
"530330322103","3","11","2021-03-12"
"530330322111","3","11","2021-03-12"
"530330322112","3","11","2021-03-12"
"530330322113","3","11","2021-03-12"
"530330322121","3","11","2021-03-12"
"530330322122","3","11","2021-03-12"
"530330322123","3","11","2021-03-12"
"530330322124","3","11","2021-03-12"
"530330322131","3","11","2021-03-12"
"530330322132","3","11","2021-03-12"
"530330322133","3","11","2021-03-12"
"530330322141","3","11","2021-03-12"
"530330322142","3","11","2021-03-12"
"530330322143","3","11","2021-03-12"
"530330322151","3","11","2021-03-12"
"530330322152","3","11","2021-03-12"
"530330323071","3","11","2021-03-12"
"530330323072","3","11","2021-03-12"
"530330323073","3","11","2021-03-12"
"530330323074","3","11","2021-03-12"
"530330323075","3","11","2021-03-12"
"530330323091","4","11","2021-03-12"
"530330323092","4","11","2021-03-12"
"530330323093","3","11","2021-03-12"
"530330323111","2","11","2021-03-12"
"530330323112","3","11","2021-03-12"
"530330323113","3","11","2021-03-12"
"530330323114","3","11","2021-03-12"
"530330323115","3","11","2021-03-12"
"530330323131","3","11","2021-03-12"
"530330323132","3","11","2021-03-12"
"530330323133","3","11","2021-03-12"
"530330323134","4","11","2021-03-12"
"530330323151","3","11","2021-03-12"
"530330323152","3","11","2021-03-12"
"530330323153","3","11","2021-03-12"
"530330323161","3","11","2021-03-12"
"530330323162","3","11","2021-03-12"
"530330323163","3","11","2021-03-12"
"530330323164","3","11","2021-03-12"
"530330323171","3","11","2021-03-12"
"530330323172","3","11","2021-03-12"
"530330323173","3","11","2021-03-12"
"530330323174","3","11","2021-03-12"
"530330323175","3","11","2021-03-12"
"530330323181","3","11","2021-03-12"
"530330323182","3","11","2021-03-12"
"530330323183","3","11","2021-03-12"
"530330323184","3","11","2021-03-12"
"530330323191","3","11","2021-03-12"
"530330323192","3","11","2021-03-12"
"530330323193","3","11","2021-03-12"
"530330323194","3","11","2021-03-12"
"530330323201","3","11","2021-03-12"
"530330323202","3","11","2021-03-12"
"530330323203","3","11","2021-03-12"
"530330323211","3","11","2021-03-12"
"530330323212","3","11","2021-03-12"
"530330323213","3","11","2021-03-12"
"530330323214","3","11","2021-03-12"
"530330323221","3","11","2021-03-12"
"530330323222","3","11","2021-03-12"
"530330323223","3","11","2021-03-12"
"530330323231","3","11","2021-03-12"
"530330323232","3","11","2021-03-12"
"530330323233","3","11","2021-03-12"
"530330323234","3","11","2021-03-12"
"530330323241","3","11","2021-03-12"
"530330323242","3","11","2021-03-12"
"530330323243","3","11","2021-03-12"
"530330323244","3","11","2021-03-12"
"530330323251","3","11","2021-03-12"
"530330323252","4","11","2021-03-12"
"530330323253","3","11","2021-03-12"
"530330323261","3","11","2021-03-12"
"530330323262","3","11","2021-03-12"
"530330323263","3","11","2021-03-12"
"530330323271","2","11","2021-03-12"
"530330323272","3","11","2021-03-12"
"530330323281","3","11","2021-03-12"
"530330323282","3","11","2021-03-12"
"530330323283","3","11","2021-03-12"
"530330323291","3","11","2021-03-12"
"530330323292","3","11","2021-03-12"
"530330324011","3","11","2021-03-12"
"530330324012","3","11","2021-03-12"
"530330324013","3","11","2021-03-12"
"530330324014","3","11","2021-03-12"
"530330324021","3","11","2021-03-12"
"530330324022","3","11","2021-03-12"
"530330324023","3","11","2021-03-12"
"530330324024","3","11","2021-03-12"
"530330325001","3","11","2021-03-12"
"530330325002","3","11","2021-03-12"
"530330325003","3","11","2021-03-12"
"530330325004","3","11","2021-03-12"
"530330326011","3","11","2021-03-12"
"530330326012","3","11","2021-03-12"
"530330326021","3","11","2021-03-12"
"530330326022","3","11","2021-03-12"
"530330326023","3","11","2021-03-12"
"530330326024","3","11","2021-03-12"
"530330327021","3","11","2021-03-12"
"530330327022","3","11","2021-03-12"
"530330327023","3","11","2021-03-12"
"530330327024","3","11","2021-03-12"
"530330327025","3","11","2021-03-12"
"530330327026","3","11","2021-03-12"
"530330327031","3","11","2021-03-12"
"530330327032","3","11","2021-03-12"
"530330327041","3","11","2021-03-12"
"530330327042","3","11","2021-03-12"
"530330327043","3","11","2021-03-12"
"530330327044","3","11","2021-03-12"
"530330328001","3","11","2021-03-12"
"530330328002","3","11","2021-03-12"
"530330328003","2","11","2021-03-12"
"530530602001","3","11","2021-03-12"
"530530603001","2","11","2021-03-12"
"530530603002","3","11","2021-03-12"
"530530603003","3","11","2021-03-12"
