bg_geo_id,model_id,score,date_obtained
530530714063,8,4,2021-03-10
530530718061,8,5,2021-03-10
530530718071,8,5,2021-03-10
530530609062,8,4,2021-03-10
530530611006,8,4,2021-03-10
530530613001,8,5,2021-03-10
530530626001,8,4,2021-03-10
530530628011,8,5,2021-03-10
530530712103,8,4,2021-03-10
530530713071,8,4,2021-03-10
530530718031,8,5,2021-03-10
530530718052,8,5,2021-03-10
530530718083,8,5,2021-03-10
530530726022,8,4,2021-03-10
530530734052,8,4,2021-03-10
530530602001,8,4,2021-03-10
530530605003,8,4,2021-03-10
530530612004,8,4,2021-03-10
530530616011,8,4,2021-03-10
530530616021,8,4,2021-03-10
530530631002,8,4,2021-03-10
530530635014,8,3,2021-03-10
530530712071,8,4,2021-03-10
530530714112,8,5,2021-03-10
530530715041,8,4,2021-03-10
530530717051,8,4,2021-03-10
530530718034,8,4,2021-03-10
530530718062,8,5,2021-03-10
530530723112,8,5,2021-03-10
530530724071,8,4,2021-03-10
530530733022,8,4,2021-03-10
530530734063,8,5,2021-03-10
530530734072,8,5,2021-03-10
530530612001,8,5,2021-03-10
530530718072,8,4,2021-03-10
530530733012,8,4,2021-03-10
530530730061,8,4,2021-03-10
530330001001,8,4,2021-03-10
530330001002,8,4,2021-03-10
530330001003,8,4,2021-03-10
530330001004,8,4,2021-03-10
530330001005,8,4,2021-03-10
530330002001,8,4,2021-03-10
530330002002,8,4,2021-03-10
530330002003,8,4,2021-03-10
530330002004,8,4,2021-03-10
530330002005,8,4,2021-03-10
530330002006,8,4,2021-03-10
530330003001,8,4,2021-03-10
530330003002,8,4,2021-03-10
530330004011,8,4,2021-03-10
530330004012,8,4,2021-03-10
530330004013,8,4,2021-03-10
530330004021,8,4,2021-03-10
530330004022,8,4,2021-03-10
530330004023,8,4,2021-03-10
530330004024,8,4,2021-03-10
530330005001,8,4,2021-03-10
530330005002,8,4,2021-03-10
530330005003,8,4,2021-03-10
530330006001,8,4,2021-03-10
530330006002,8,4,2021-03-10
530330006003,8,5,2021-03-10
530330006004,8,4,2021-03-10
530330006005,8,4,2021-03-10
530330006006,8,4,2021-03-10
530330007001,8,4,2021-03-10
530330007002,8,4,2021-03-10
530330007003,8,4,2021-03-10
530330007004,8,4,2021-03-10
530330008001,8,4,2021-03-10
530330008002,8,4,2021-03-10
530330009001,8,4,2021-03-10
530330009002,8,4,2021-03-10
530330010001,8,5,2021-03-10
530330010002,8,3,2021-03-10
530330011001,8,4,2021-03-10
530330011002,8,4,2021-03-10
530330012001,8,4,2021-03-10
530330012002,8,4,2021-03-10
530330012003,8,4,2021-03-10
530330012004,8,4,2021-03-10
530330012005,8,4,2021-03-10
530330013001,8,4,2021-03-10
530330013002,8,4,2021-03-10
530330013003,8,4,2021-03-10
530330014001,8,4,2021-03-10
530330014002,8,4,2021-03-10
530330014003,8,4,2021-03-10
530330014004,8,4,2021-03-10
530330015001,8,4,2021-03-10
530330015002,8,4,2021-03-10
530330016001,8,3,2021-03-10
530330016002,8,4,2021-03-10
530330016003,8,4,2021-03-10
530330017011,8,4,2021-03-10
530330017012,8,4,2021-03-10
530330017013,8,4,2021-03-10
530330017021,8,4,2021-03-10
530330017022,8,4,2021-03-10
530330017023,8,4,2021-03-10
530330017024,8,4,2021-03-10
530330018001,8,4,2021-03-10
530330018002,8,4,2021-03-10
530330018003,8,4,2021-03-10
530330019001,8,4,2021-03-10
530330019002,8,4,2021-03-10
530330019003,8,4,2021-03-10
530330020001,8,4,2021-03-10
530330020002,8,4,2021-03-10
530330020003,8,4,2021-03-10
530330021001,8,4,2021-03-10
530330021002,8,4,2021-03-10
530330021003,8,4,2021-03-10
530330022001,8,4,2021-03-10
530330022002,8,4,2021-03-10
530330022003,8,4,2021-03-10
530330022004,8,4,2021-03-10
530330024001,8,4,2021-03-10
530330024002,8,4,2021-03-10
530330024003,8,4,2021-03-10
530330025001,8,3,2021-03-10
530330025002,8,4,2021-03-10
530330026001,8,4,2021-03-10
530330026002,8,4,2021-03-10
530330026003,8,4,2021-03-10
530330026004,8,3,2021-03-10
530330027001,8,4,2021-03-10
530330027002,8,4,2021-03-10
530330027003,8,4,2021-03-10
530330027004,8,4,2021-03-10
530330028001,8,4,2021-03-10
530330028002,8,4,2021-03-10
530330028003,8,4,2021-03-10
530330028004,8,4,2021-03-10
530330029001,8,4,2021-03-10
530330029002,8,4,2021-03-10
530330029003,8,4,2021-03-10
530330030001,8,4,2021-03-10
530330030002,8,4,2021-03-10
530330030003,8,4,2021-03-10
530330030004,8,3,2021-03-10
530330031001,8,3,2021-03-10
530330031002,8,4,2021-03-10
530330031003,8,4,2021-03-10
530330031004,8,4,2021-03-10
530330031005,8,4,2021-03-10
530330032001,8,4,2021-03-10
530330032002,8,4,2021-03-10
530330032003,8,4,2021-03-10
530330032004,8,4,2021-03-10
530330032005,8,4,2021-03-10
530330032006,8,3,2021-03-10
530330032007,8,4,2021-03-10
530330033001,8,4,2021-03-10
530330033002,8,4,2021-03-10
530330033003,8,4,2021-03-10
530330033004,8,4,2021-03-10
530330033005,8,4,2021-03-10
530330034001,8,4,2021-03-10
530330034002,8,4,2021-03-10
530330034003,8,4,2021-03-10
530330035001,8,4,2021-03-10
530330035002,8,4,2021-03-10
530330035003,8,3,2021-03-10
530330036001,8,4,2021-03-10
530330036002,8,3,2021-03-10
530330036003,8,3,2021-03-10
530330036004,8,4,2021-03-10
530330038001,8,4,2021-03-10
530330038002,8,4,2021-03-10
530330039001,8,3,2021-03-10
530330039002,8,3,2021-03-10
530330040001,8,4,2021-03-10
530330040002,8,4,2021-03-10
530330041001,8,4,2021-03-10
530330041002,8,3,2021-03-10
530330041003,8,4,2021-03-10
530330041004,8,4,2021-03-10
530330041005,8,5,2021-03-10
530330041006,8,4,2021-03-10
530330042001,8,3,2021-03-10
530330042002,8,4,2021-03-10
530330042003,8,4,2021-03-10
530330042004,8,4,2021-03-10
530330042005,8,3,2021-03-10
530330043011,8,5,2021-03-10
530330043012,8,3,2021-03-10
530330043013,8,4,2021-03-10
530330043021,8,4,2021-03-10
530330043022,8,4,2021-03-10
530330044001,8,4,2021-03-10
530330044002,8,4,2021-03-10
530330044003,8,4,2021-03-10
530330044004,8,4,2021-03-10
530330045001,8,4,2021-03-10
530330045002,8,4,2021-03-10
530330046001,8,4,2021-03-10
530330046002,8,4,2021-03-10
530330046003,8,3,2021-03-10
530330047001,8,3,2021-03-10
530330047002,8,4,2021-03-10
530330047003,8,4,2021-03-10
530330047004,8,4,2021-03-10
530330048001,8,4,2021-03-10
530330048002,8,3,2021-03-10
530330048003,8,4,2021-03-10
530330048004,8,3,2021-03-10
530330049001,8,4,2021-03-10
530330049002,8,4,2021-03-10
530330049003,8,4,2021-03-10
530330049004,8,4,2021-03-10
530330049005,8,4,2021-03-10
530330050001,8,4,2021-03-10
530330050002,8,3,2021-03-10
530330050003,8,4,2021-03-10
530330051001,8,4,2021-03-10
530330051002,8,4,2021-03-10
530330051003,8,4,2021-03-10
530330052001,8,4,2021-03-10
530330052002,8,4,2021-03-10
530330052003,8,4,2021-03-10
530330052004,8,4,2021-03-10
530330052005,8,4,2021-03-10
530330053011,8,3,2021-03-10
530330053012,8,4,2021-03-10
530330053013,8,4,2021-03-10
530330053014,8,4,2021-03-10
530330053021,8,4,2021-03-10
530330053022,8,4,2021-03-10
530330053023,8,4,2021-03-10
530330054001,8,4,2021-03-10
530330054002,8,4,2021-03-10
530330054003,8,3,2021-03-10
530330054004,8,4,2021-03-10
530330056001,8,4,2021-03-10
530330056002,8,4,2021-03-10
530330056003,8,4,2021-03-10
530330056004,8,4,2021-03-10
530330056005,8,4,2021-03-10
530330057001,8,5,2021-03-10
530330057002,8,4,2021-03-10
530330057003,8,4,2021-03-10
530330057004,8,4,2021-03-10
530330057005,8,4,2021-03-10
530330057006,8,4,2021-03-10
530330058011,8,4,2021-03-10
530330058012,8,4,2021-03-10
530330058013,8,4,2021-03-10
530330058014,8,4,2021-03-10
530330058021,8,4,2021-03-10
530330058022,8,4,2021-03-10
530330058023,8,4,2021-03-10
530330059001,8,4,2021-03-10
530330059002,8,4,2021-03-10
530330059003,8,4,2021-03-10
530330059004,8,3,2021-03-10
530330059005,8,3,2021-03-10
530330060001,8,4,2021-03-10
530330060002,8,3,2021-03-10
530330060003,8,4,2021-03-10
530330060004,8,4,2021-03-10
530330061001,8,4,2021-03-10
530330061002,8,4,2021-03-10
530330061003,8,4,2021-03-10
530330061004,8,4,2021-03-10
530330062001,8,4,2021-03-10
530330062002,8,4,2021-03-10
530330062003,8,4,2021-03-10
530330063001,8,4,2021-03-10
530330063002,8,4,2021-03-10
530330063003,8,4,2021-03-10
530330063004,8,3,2021-03-10
530330064001,8,4,2021-03-10
530330064002,8,4,2021-03-10
530330064003,8,4,2021-03-10
530330065001,8,4,2021-03-10
530330065002,8,4,2021-03-10
530330065003,8,3,2021-03-10
530330066001,8,4,2021-03-10
530330066002,8,4,2021-03-10
530330067001,8,4,2021-03-10
530330067002,8,4,2021-03-10
530330067003,8,4,2021-03-10
530330067004,8,4,2021-03-10
530330068001,8,3,2021-03-10
530330068002,8,3,2021-03-10
530330069001,8,4,2021-03-10
530330069002,8,3,2021-03-10
530330069003,8,4,2021-03-10
530330069004,8,4,2021-03-10
530330070001,8,4,2021-03-10
530330070002,8,4,2021-03-10
530330070003,8,4,2021-03-10
530330070004,8,4,2021-03-10
530330070005,8,4,2021-03-10
530330070006,8,4,2021-03-10
530330071001,8,4,2021-03-10
530330071002,8,4,2021-03-10
530330072001,8,3,2021-03-10
530330072002,8,4,2021-03-10
530330072003,8,4,2021-03-10
530330073001,8,4,2021-03-10
530330073002,8,4,2021-03-10
530330073003,8,4,2021-03-10
530330074011,8,4,2021-03-10
530330074012,8,4,2021-03-10
530330074013,8,4,2021-03-10
530330074014,8,4,2021-03-10
530330074021,8,4,2021-03-10
530330074022,8,4,2021-03-10
530330074023,8,4,2021-03-10
530330075001,8,4,2021-03-10
530330075002,8,4,2021-03-10
530330075003,8,4,2021-03-10
530330075004,8,4,2021-03-10
530330075005,8,4,2021-03-10
530330076001,8,4,2021-03-10
530330076002,8,4,2021-03-10
530330076003,8,4,2021-03-10
530330077001,8,3,2021-03-10
530330077002,8,4,2021-03-10
530330077003,8,4,2021-03-10
530330077004,8,4,2021-03-10
530330078001,8,4,2021-03-10
530330078002,8,4,2021-03-10
530330078003,8,3,2021-03-10
530330078004,8,4,2021-03-10
530330079001,8,4,2021-03-10
530330079002,8,4,2021-03-10
530330079003,8,4,2021-03-10
530330079004,8,4,2021-03-10
530330079005,8,4,2021-03-10
530330080011,8,4,2021-03-10
530330080012,8,4,2021-03-10
530330080013,8,4,2021-03-10
530330080014,8,4,2021-03-10
530330080015,8,4,2021-03-10
530330080021,8,4,2021-03-10
530330080022,8,4,2021-03-10
530330081001,8,4,2021-03-10
530330081002,8,4,2021-03-10
530330081003,8,4,2021-03-10
530330082001,8,4,2021-03-10
530330082002,8,4,2021-03-10
530330082003,8,4,2021-03-10
530330083001,8,4,2021-03-10
530330083002,8,4,2021-03-10
530330084001,8,4,2021-03-10
530330084002,8,4,2021-03-10
530330084003,8,4,2021-03-10
530330085001,8,4,2021-03-10
530330085002,8,4,2021-03-10
530330085003,8,4,2021-03-10
530330086001,8,4,2021-03-10
530330086002,8,4,2021-03-10
530330086003,8,4,2021-03-10
530330087001,8,4,2021-03-10
530330087002,8,4,2021-03-10
530330087003,8,4,2021-03-10
530330088001,8,4,2021-03-10
530330088002,8,4,2021-03-10
530330088003,8,4,2021-03-10
530330089001,8,4,2021-03-10
530330089002,8,3,2021-03-10
530330089003,8,4,2021-03-10
530330089004,8,4,2021-03-10
530330090001,8,4,2021-03-10
530330090002,8,4,2021-03-10
530330091001,8,4,2021-03-10
530330091002,8,4,2021-03-10
530330092001,8,4,2021-03-10
530330092002,8,4,2021-03-10
530330093001,8,4,2021-03-10
530330093002,8,4,2021-03-10
530330093003,8,4,2021-03-10
530330094001,8,3,2021-03-10
530330094002,8,4,2021-03-10
530330094003,8,4,2021-03-10
530330094004,8,4,2021-03-10
530330094005,8,3,2021-03-10
530330095001,8,4,2021-03-10
530330095002,8,4,2021-03-10
530330095003,8,4,2021-03-10
530330095004,8,3,2021-03-10
530330096001,8,4,2021-03-10
530330096002,8,4,2021-03-10
530330096003,8,4,2021-03-10
530330096004,8,4,2021-03-10
530330096005,8,4,2021-03-10
530330097011,8,4,2021-03-10
530330097012,8,5,2021-03-10
530330097013,8,4,2021-03-10
530330097014,8,4,2021-03-10
530330097021,8,4,2021-03-10
530330097022,8,4,2021-03-10
530330097023,8,5,2021-03-10
530330097024,8,4,2021-03-10
530330097025,8,4,2021-03-10
530330098001,8,4,2021-03-10
530330098002,8,4,2021-03-10
530330098003,8,4,2021-03-10
530330098004,8,4,2021-03-10
530330098005,8,4,2021-03-10
530330099001,8,4,2021-03-10
530330099002,8,4,2021-03-10
530330099003,8,5,2021-03-10
530330099004,8,4,2021-03-10
530330100011,8,4,2021-03-10
530330100012,8,4,2021-03-10
530330100013,8,4,2021-03-10
530330100021,8,4,2021-03-10
530330100022,8,4,2021-03-10
530330100023,8,4,2021-03-10
530330100024,8,4,2021-03-10
530330101001,8,4,2021-03-10
530330101002,8,5,2021-03-10
530330101003,8,5,2021-03-10
530330101004,8,4,2021-03-10
530330101005,8,4,2021-03-10
530330102001,8,4,2021-03-10
530330102002,8,4,2021-03-10
530330102003,8,4,2021-03-10
530330102004,8,5,2021-03-10
530330103001,8,4,2021-03-10
530330103002,8,5,2021-03-10
530330103003,8,5,2021-03-10
530330103004,8,4,2021-03-10
530330103005,8,4,2021-03-10
530330104011,8,4,2021-03-10
530330104012,8,4,2021-03-10
530330104013,8,4,2021-03-10
530330104021,8,4,2021-03-10
530330104022,8,4,2021-03-10
530330104023,8,4,2021-03-10
530330104024,8,4,2021-03-10
530330105001,8,4,2021-03-10
530330105002,8,4,2021-03-10
530330105003,8,4,2021-03-10
530330105004,8,4,2021-03-10
530330105005,8,4,2021-03-10
530330106001,8,4,2021-03-10
530330106002,8,4,2021-03-10
530330106003,8,4,2021-03-10
530330106004,8,4,2021-03-10
530330106005,8,4,2021-03-10
530330106006,8,4,2021-03-10
530330107011,8,5,2021-03-10
530330107012,8,5,2021-03-10
530330107021,8,5,2021-03-10
530330107022,8,5,2021-03-10
530330107023,8,5,2021-03-10
530330108001,8,4,2021-03-10
530330108002,8,4,2021-03-10
530330108003,8,4,2021-03-10
530330109001,8,4,2021-03-10
530330109002,8,4,2021-03-10
530330110011,8,4,2021-03-10
530330110012,8,4,2021-03-10
530330110013,8,5,2021-03-10
530330110021,8,4,2021-03-10
530330110022,8,4,2021-03-10
530330110023,8,4,2021-03-10
530330111011,8,4,2021-03-10
530330111012,8,4,2021-03-10
530330111013,8,4,2021-03-10
530330111014,8,4,2021-03-10
530330111021,8,4,2021-03-10
530330111022,8,4,2021-03-10
530330111023,8,4,2021-03-10
530330111024,8,4,2021-03-10
530330112001,8,4,2021-03-10
530330112002,8,4,2021-03-10
530330112003,8,4,2021-03-10
530330113001,8,4,2021-03-10
530330113002,8,5,2021-03-10
530330113003,8,4,2021-03-10
530330113004,8,4,2021-03-10
530330113005,8,3,2021-03-10
530330114011,8,4,2021-03-10
530330114012,8,4,2021-03-10
530330114013,8,4,2021-03-10
530330114021,8,4,2021-03-10
530330114022,8,5,2021-03-10
530330114023,8,5,2021-03-10
530330115001,8,4,2021-03-10
530330115002,8,4,2021-03-10
530330115003,8,4,2021-03-10
530330116001,8,4,2021-03-10
530330116002,8,4,2021-03-10
530330116003,8,4,2021-03-10
530330116004,8,4,2021-03-10
530330116005,8,4,2021-03-10
530330116006,8,4,2021-03-10
530330117001,8,4,2021-03-10
530330117002,8,4,2021-03-10
530330117003,8,4,2021-03-10
530330117004,8,4,2021-03-10
530330118001,8,4,2021-03-10
530330118002,8,4,2021-03-10
530330118003,8,4,2021-03-10
530330118004,8,5,2021-03-10
530330118005,8,4,2021-03-10
530330118006,8,5,2021-03-10
530330119001,8,4,2021-03-10
530330119002,8,4,2021-03-10
530330119003,8,4,2021-03-10
530330119004,8,4,2021-03-10
530330119005,8,4,2021-03-10
530330120001,8,4,2021-03-10
530330120002,8,5,2021-03-10
530330120003,8,4,2021-03-10
530330121001,8,4,2021-03-10
530330121002,8,4,2021-03-10
530330201001,8,4,2021-03-10
530330201002,8,4,2021-03-10
530330201003,8,4,2021-03-10
530330202001,8,4,2021-03-10
530330202002,8,4,2021-03-10
530330202003,8,4,2021-03-10
530330202004,8,4,2021-03-10
530330202005,8,5,2021-03-10
530330203001,8,4,2021-03-10
530330203002,8,5,2021-03-10
530330203003,8,4,2021-03-10
530330203004,8,5,2021-03-10
530330203005,8,4,2021-03-10
530330204011,8,4,2021-03-10
530330204012,8,4,2021-03-10
530330204013,8,5,2021-03-10
530330204021,8,5,2021-03-10
530330204022,8,4,2021-03-10
530330204023,8,4,2021-03-10
530330204024,8,5,2021-03-10
530330204025,8,4,2021-03-10
530330205001,8,4,2021-03-10
530330205002,8,4,2021-03-10
530330205003,8,4,2021-03-10
530330205004,8,4,2021-03-10
530330205005,8,5,2021-03-10
530330205006,8,4,2021-03-10
530330206001,8,5,2021-03-10
530330206002,8,4,2021-03-10
530330206003,8,4,2021-03-10
530330206004,8,5,2021-03-10
530330207001,8,4,2021-03-10
530330207002,8,4,2021-03-10
530330207003,8,4,2021-03-10
530330208001,8,4,2021-03-10
530330208002,8,4,2021-03-10
530330208003,8,4,2021-03-10
530330208004,8,4,2021-03-10
530330209001,8,4,2021-03-10
530330209002,8,4,2021-03-10
530330209003,8,4,2021-03-10
530330210001,8,4,2021-03-10
530330210002,8,4,2021-03-10
530330210003,8,4,2021-03-10
530330210004,8,4,2021-03-10
530330210005,8,4,2021-03-10
530330211001,8,4,2021-03-10
530330211002,8,4,2021-03-10
530330211003,8,4,2021-03-10
530330213001,8,4,2021-03-10
530330213002,8,4,2021-03-10
530330213003,8,4,2021-03-10
530330214001,8,5,2021-03-10
530330214002,8,4,2021-03-10
530330214003,8,4,2021-03-10
530330215001,8,4,2021-03-10
530330215002,8,4,2021-03-10
530330215003,8,4,2021-03-10
530330215004,8,4,2021-03-10
530330216001,8,5,2021-03-10
530330216002,8,4,2021-03-10
530330216003,8,4,2021-03-10
530330216004,8,4,2021-03-10
530330217001,8,5,2021-03-10
530330217002,8,4,2021-03-10
530330217003,8,5,2021-03-10
530330217004,8,5,2021-03-10
530330217005,8,4,2021-03-10
530330218021,8,5,2021-03-10
530330218022,8,4,2021-03-10
530330218023,8,5,2021-03-10
530330218031,8,5,2021-03-10
530330218032,8,4,2021-03-10
530330218033,8,4,2021-03-10
530330218034,8,4,2021-03-10
530330218041,8,4,2021-03-10
530330218042,8,4,2021-03-10
530330218043,8,4,2021-03-10
530330219031,8,4,2021-03-10
530330219032,8,4,2021-03-10
530330219033,8,4,2021-03-10
530330219034,8,4,2021-03-10
530330219035,8,5,2021-03-10
530330219041,8,4,2021-03-10
530330219042,8,5,2021-03-10
530330219043,8,4,2021-03-10
530330219044,8,4,2021-03-10
530330219051,8,4,2021-03-10
530330219052,8,4,2021-03-10
530330219053,8,5,2021-03-10
530330219054,8,4,2021-03-10
530330219061,8,4,2021-03-10
530330219062,8,4,2021-03-10
530330219063,8,5,2021-03-10
530330220011,8,5,2021-03-10
530330220012,8,4,2021-03-10
530330220013,8,3,2021-03-10
530330220031,8,4,2021-03-10
530330220032,8,4,2021-03-10
530330220033,8,4,2021-03-10
530330220034,8,5,2021-03-10
530330220035,8,5,2021-03-10
530330220051,8,4,2021-03-10
530330220052,8,4,2021-03-10
530330220053,8,4,2021-03-10
530330220061,8,4,2021-03-10
530330220062,8,5,2021-03-10
530330220063,8,4,2021-03-10
530330221011,8,4,2021-03-10
530330221012,8,4,2021-03-10
530330221013,8,4,2021-03-10
530330221014,8,4,2021-03-10
530330221021,8,4,2021-03-10
530330221022,8,5,2021-03-10
530330221023,8,4,2021-03-10
530330221024,8,4,2021-03-10
530330222011,8,4,2021-03-10
530330222012,8,4,2021-03-10
530330222013,8,5,2021-03-10
530330222014,8,4,2021-03-10
530330222021,8,4,2021-03-10
530330222022,8,5,2021-03-10
530330222023,8,4,2021-03-10
530330222024,8,4,2021-03-10
530330222025,8,4,2021-03-10
530330222031,8,5,2021-03-10
530330222032,8,4,2021-03-10
530330222033,8,4,2021-03-10
530330223001,8,4,2021-03-10
530330223002,8,4,2021-03-10
530330224001,8,4,2021-03-10
530330224002,8,4,2021-03-10
530330224003,8,4,2021-03-10
530330224004,8,4,2021-03-10
530330224005,8,3,2021-03-10
530330224006,8,4,2021-03-10
530330225001,8,5,2021-03-10
530330225002,8,3,2021-03-10
530330225003,8,4,2021-03-10
530330225004,8,4,2021-03-10
530330225005,8,4,2021-03-10
530330226031,8,4,2021-03-10
530330226032,8,3,2021-03-10
530330226033,8,4,2021-03-10
530330226034,8,5,2021-03-10
530330226035,8,4,2021-03-10
530330226041,8,4,2021-03-10
530330226042,8,4,2021-03-10
530330226043,8,4,2021-03-10
530330226051,8,4,2021-03-10
530330226052,8,4,2021-03-10
530330226053,8,3,2021-03-10
530330226061,8,4,2021-03-10
530330226062,8,3,2021-03-10
530330226063,8,4,2021-03-10
530330226064,8,4,2021-03-10
530330227011,8,4,2021-03-10
530330227012,8,4,2021-03-10
530330227021,8,4,2021-03-10
530330227022,8,4,2021-03-10
530330227023,8,4,2021-03-10
530330227031,8,4,2021-03-10
530330227032,8,5,2021-03-10
530330228011,8,5,2021-03-10
530330228012,8,3,2021-03-10
530330228013,8,4,2021-03-10
530330228014,8,4,2021-03-10
530330228021,8,4,2021-03-10
530330228022,8,3,2021-03-10
530330228023,8,3,2021-03-10
530330228031,8,5,2021-03-10
530330228032,8,3,2021-03-10
530330228033,8,4,2021-03-10
530330229011,8,4,2021-03-10
530330229012,8,4,2021-03-10
530330229021,8,4,2021-03-10
530330229022,8,4,2021-03-10
530330229023,8,3,2021-03-10
530330229024,8,4,2021-03-10
530330229025,8,4,2021-03-10
530330230001,8,3,2021-03-10
530330230002,8,4,2021-03-10
530330230003,8,4,2021-03-10
530330230004,8,3,2021-03-10
530330231001,8,4,2021-03-10
530330231002,8,5,2021-03-10
530330231003,8,3,2021-03-10
530330232011,8,4,2021-03-10
530330232012,8,3,2021-03-10
530330232013,8,3,2021-03-10
530330232021,8,4,2021-03-10
530330232022,8,4,2021-03-10
530330232023,8,4,2021-03-10
530330233001,8,4,2021-03-10
530330233002,8,5,2021-03-10
530330233003,8,4,2021-03-10
530330233004,8,4,2021-03-10
